listing_id,district,latitude,longitude,area_m2,bedrooms,bathrooms,floor,has_parking,has_elevator,is_furnished,building_age_years,dist_to_station_km,posted_date,price_pen
LIM-07564,Magdalena del Mar,-12.098398590098268,-77.09776582720156,84.6,2,2,9,False,False,False,17,8.425,2026-07-26,4200.0
LIM-07565,Surco (Santiago de Surco),-12.125158396109864,-76.99034431769151,80.0,3,2,6,False,True,False,6,2.659,2026-02-18,3100.0
LIM-07566,Los Olivos,-11.95992370230781,-77.05845644755802,76.8,3,2,5,False,False,False,36,1.438,2026-03-08,2100.0
LIM-07567,San Isidro,-12.099185135824856,-77.03931962002625,147.3,4,3,14,True,True,True,11,3.134,2026-06-06,12750.0
LIM-07568,Jesús María,-12.079259484039937,-77.0482822585657,78.8,2,2,5,False,False,False,23,3.263,2026-05-20,3100.0
LIM-07569,San Martín de Porres,-11.979710228986221,-77.07374305939979,41.1,1,1,3,False,False,False,6,1.452,2026-08-05,1250.0
LIM-07570,Ate,-12.039328030262025,-76.91073164868448,77.5,2,2,6,False,False,False,6,10.521,2026-05-05,1600.0
LIM-07571,Lince,-12.089793701703895,-77.05332347002597,49.4,1,1,7,False,False,True,19,4.517,2026-03-15,2250.0
LIM-07572,Callao,-12.064437012359477,-77.12896145430537,81.3,3,2,10,False,False,False,8,10.175,2026-04-05,
LIM-07573,San Isidro,-12.084901229916696,-77.04145024123426,53.9,2,1,18,False,True,True,9,3.127,2026-03-08,5550.0
LIM-07574,Surco (Santiago de Surco),-12.133615198967362,-77.00532992460944,109.1,3,2,6,True,False,False,5,1.128,2026-05-18,6650.0
LIM-07575,San Isidro,-12.099162635941514,-77.01909637802427,77.3,2,1,10,True,True,False,20,0.987,2026-07-31,9250.0
LIM-07576,Comas ,-11.941620297893248,-77.05438628874079,81.6,1,1,8,False,False,True,18,3.513,2026-05-24,1950.0
LIM-07577,San Martín de Porres,-11.994846437504357,-77.09391670486956,94.4,4,3,7,False,True,False,6,3.788,2026-03-19,3100.0
LIM-07578,San Isidro,-12.09788026976917,-77.03927202909352,82.9,1,1,13,False,True,False,8,3.115,2026-03-18,6400.0
LIM-07579,San Isidro,-12.082755757597885,-77.0231352943554,81.4,3,2,17,False,False,True,8,1.169,2026-06-13,9550.0
LIM-07580,Surco (Santiago de Surco),-12.119887938285457,-77.00275487269667,88.4,3,3,3,False,False,False,7,1.225,2026-05-05,4800.0
LIM-07581,Barranco,-12.143017342569578,-77.01118099374787,69.5,2,1,11,True,True,True,17,0.504,2026-02-19,6600.0
LIM-07582,Chorrillos,-12.158203372114052,-77.00150184371327,91.5,3,2,3,False,False,True,14,1.737,2026-02-15,2700.0
LIM-07583,Miraflores,-12.120998038782341,-77.01480630842424,80.4,2,2,14,True,True,False,6,0.383,2026-05-05,7250.0
LIM-07584,SURQUILLO,-12.106416027939943,-77.01533515026499,93.2,3,2,7,False,True,False,36,0.631,2026-02-28,3250.0
LIM-07585,San Borja,-12.096246524173537,-76.98358770003222,75.6,2,1,13,False,True,False,15,2.556,2026-04-26,4650.0
LIM-07586,La Molina,-12.0745715406398,-76.95146685619902,118.7,4,2,14,True,True,False,8,6.132,2026-05-02,8400.0
LIM-07587,Miraflores,-12.11010801022714,-76.99956942394465,164.1,4,3,5,False,False,True,7,1.2,2026-07-11,18700.0
LIM-07588,Comas,-11.93542572967102,-77.05910980550279,93.8,2,1,5,False,False,True,7,4.099,2026-03-12,2000.0
LIM-07589,Jesús María,-12.050114462612344,-77.0352384700547,79.9,2,1,5,False,True,True,2,0.246,2026-02-15,5550.0
LIM-07590,Magdalena del Mar,-12.101976349423186,-77.08004410630818,52.1,1,1,10,False,True,False,3,7.288,2026-04-20,2450.0
LIM-07591,Surco (Santiago de Surco),-12.136862649450721,-76.98900702560098,75.6,2,1,5,False,False,False,10,2.92,2026-03-03,4300.0
LIM-07592,San Martín de Porres,-12.001474125719803,-77.07407843823206,87.0,2,2,3,False,True,False,12,1.678,2026-05-24,2350.0
LIM-07593,Surquillo,-12.119116805737164,-77.02864600409117,77.1,3,2,6,False,True,False,12,1.622,2026-03-09,3850.0
LIM-07594,Surquillo,-12.13856526452098,-77.02900132043894,80.0,3,3,3,False,False,True,6,1.496,2026-06-25,3400.0
LIM-07595,Jesús María,-12.057101622331501,-77.05145403067708,88.8,3,2,4,True,True,False,6,1.739,2026-02-16,5400.0
LIM-07596,Los Olivos,-11.981212485508555,-77.05823600947384,113.8,4,3,6,False,True,False,23,1.133,2026-03-03,2900.0
LIM-07597,Surco (Santiago de Surco),-12.132962221095047,-77.01697713172615,69.0,3,3,15,False,True,False,8,0.174,2026-02-17,3500.0
LIM-07598,Pueblo Libre,-12.0906623341321,-77.06745419063631,87.7,2,1,2,True,False,False,14,5.445,2026-05-23,3050.0
LIM-07599,La Molina,-12.079351411231363,-76.9294815285256,110.5,4,2,5,False,False,True,14,8.378,2026-04-18,6150.0
LIM-07600,Jesús María,-12.083024752431283,-77.06378555272126,83.3,3,2,8,False,False,False,5,4.538,2026-05-13,3850.0
LIM-07601,Comas,-11.956631543089308,-77.04695319204093,84.6,3,2,1,False,False,False,30,2.443,2026-02-21,1750.0
LIM-07602,Comas,-11.940667878426218,-77.0755335157188,70.0,3,2,3,False,False,True,45,3.756,2026-07-15,1600.0
LIM-07603,San Borja,-12.116708814965792,-77.009598499369,61.0,3,2,9,True,False,False,21,0.47,2026-03-13,3750.0
LIM-07604,Jesús María,-12.080489909153037,-77.05076666133452,88.6,2,1,7,False,True,True,16,3.502,2026-08-08,4600.0
LIM-07605,Los Olivos,-11.966838524617604,-77.04901849117942,103.2,3,2,3,False,False,False,22,1.619,2026-07-28,2650.0
LIM-07606,Comas,-11.933400126556387,-77.06968008635694,91.1,3,2,2,False,False,False,23,4.366,2026-06-11,2000.0
LIM-07607,San Miguel,-12.08722080585446,-77.11359555346034,77.6,2,2,18,True,True,False,14,9.264,2026-04-21,2900.0
LIM-07608,San Isidro,-12.1090943096879,-77.05352323256975,67.5,3,2,8,False,True,False,18,4.423,2026-06-15,5600.0
LIM-07609,Surco (Santiago de Surco),-12.134718195999813,-76.98381662171674,111.6,4,3,11,False,True,False,13,3.467,2026-08-02,4800.0
LIM-07610,Los Olivos,-11.962428969036903,-77.08775688342111,89.7,3,2,7,False,True,False,14,2.91,2026-04-30,3300.0
LIM-07611,San Miguel,-12.059846937697673,-77.07854442509422,69.4,1,1,5,True,False,True,31,4.679,2026-02-13,2400.0
LIM-07612,San Miguel,-12.090255955179526,-77.09196251014679,102.9,3,2,5,False,False,False,17,7.381,2026-04-14,3300.0
LIM-07613,Lince,-12.088915605215245,-77.03368725471938,83.6,2,1,3,True,False,False,19,2.504,2026-05-02,4300.0
LIM-07614,La Molina,-12.072690567699096,-76.94163234904849,67.3,2,2,12,False,True,True,15,7.219,2026-07-23,3700.0
LIM-07615,La Molina,-12.063122865566335,-76.95481104403076,111.7,2,1,12,True,True,False,15,6.256,2026-07-27,7350.0
LIM-07616,Surquillo,-12.126617091991704,-77.01584553694205,47.8,2,1,5,True,False,False,45,0.153,2026-04-15,1850.0
LIM-07617,Surco (Santiago de Surco),-12.14386574303768,-77.00931687596085,99.3,3,2,5,False,True,False,21,0.724,2026-02-13,4000.0
LIM-07618,Lince,-12.080526798864682,-77.01711330884415,25.0,1,1,4,False,False,False,24,0.481,2026-05-16,950.0
LIM-07619,Pueblo Libre,-12.080532917706318,-77.07542754275893,79.9,2,1,6,False,False,False,15,5.29,2026-03-05,2200.0
LIM-07620,Chorrillos,-12.183810781054119,-77.01283343238092,103.0,3,2,3,False,False,True,18,0.821,2026-07-01,4150.0
LIM-07621,Surco (Santiago de Surco),-12.132066352723573,-77.00741700362713,91.7,3,2,8,False,False,False,27,0.923,2026-04-30,4850.0
LIM-07622,San Miguel,-12.058806960555124,-77.0991984550379,53.7,2,2,7,False,False,True,25,6.888,2026-04-03,2350.0
LIM-07623,Miraflores,-12.136813787541193,-77.0338859844099,140.3,4,3,11,True,True,False,7,2.003,2026-03-04,11000.0
LIM-07624,Miraflores,-12.103119990706647,-76.99362382422893,108.6,4,3,6,True,False,True,9,1.985,2026-02-22,10350.0
LIM-07625,La Molina,-12.093697230622995,-76.94537335304082,92.8,3,1,5,False,False,False,3,6.602,2026-03-31,3950.0
LIM-07626,San Isidro,-12.093050496944903,-77.04655835756448,78.2,2,2,10,True,True,True,8,3.911,2026-05-19,8600.0
LIM-07627,Callao,-12.037509791346777,-77.12343466734129,45.1,1,1,8,False,True,True,3,8.282,2026-04-02,1550.0
LIM-07628,Los Olivos,-11.964996116892374,-77.08955607062146,102.4,3,2,5,True,True,True,5,3.005,2026-03-27,3600.0
LIM-07629,San Isidro,-12.100769892578391,-77.03865343105745,54.8,1,1,7,True,False,True,16,3.089,2026-08-02,4350.0
LIM-07630,Chorrillos,-12.166081892527663,-76.9958869600271,101.5,4,3,6,False,False,True,8,2.339,2026-02-12,3650.0
LIM-07631,San Borja,-12.110377994427989,-76.99456752562824,125.0,4,2,1,False,False,False,15,1.745,2026-03-19,8350.0
LIM-07632,Pueblo Libre,-12.067343787404866,-77.05225918860329,73.3,2,1,9,True,False,True,8,2.411,2026-02-18,3300.0
LIM-07633,Los Olivos,-11.971356171980533,-77.08241932367766,62.6,2,1,9,True,False,False,25,2.125,2026-02-23,2050.0
LIM-07634,Jesús María,-12.063266165236133,-77.05144010603091,119.3,4,2,5,False,True,True,3,2.051,2026-05-25,6550.0
LIM-07635,Miraflores,-12.137830780310603,-77.02695316837692,75.1,1,1,10,False,True,True,11,1.299,2026-04-20,5000.0
LIM-07636,San Isidro,-12.109362259489124,-77.04540368196511,87.6,2,1,7,True,False,False,8,3.559,2026-08-09,6550.0
LIM-07637,San Borja,-12.125207141098414,-76.99379991915923,66.8,1,1,4,False,True,False,3,2.284,2026-06-06,3800.0
LIM-07638,Callao,-12.057277153150356,-77.11071485901773,90.4,2,1,7,False,False,False,3,8.121,2026-05-31,2250.0
LIM-07639,Jesús María,-12.091954458625718,-77.04248582338997,75.0,2,1,4,False,False,False,13,3.482,2026-04-12,3500.0
LIM-07640,La Molina,-12.095101978900802,-76.94701299932807,71.9,3,2,7,True,False,False,12,6.439,2026-04-30,3750.0
LIM-07641,San Isidro,-12.110490103254827,-77.02360906439216,130.5,4,3,13,False,True,True,4,1.334,2026-03-08,13500.0
LIM-07642,San Martín de Porres,-11.981143885245535,-77.08369140926223,158.0,4,3,5,False,True,False,1,2.475,2026-03-02,4500.0
LIM-07643,Surco (Santiago de Surco),-12.14688816422611,-76.99918584945333,131.6,4,3,3,True,True,False,18,1.876,2026-06-14,7000.0
LIM-07644,Pueblo Libre,-12.08903854843508,-77.0458015319148,99.0,3,2,6,False,True,False,11,3.714,2026-03-11,3900.0
LIM-07645,Pueblo Libre,-12.070619937594811,-77.07638359559641,131.9,4,3,9,False,False,False,24,4.816,2026-05-04,5000.0
LIM-07646,Barranco,-12.12915814614526,-77.04183562704942,50.1,2,1,8,True,False,True,8,2.89,2026-03-12,4500.0
LIM-07647,San Isidro,-12.098592804950949,-77.04711379579486,60.6,2,1,10,False,True,False,28,3.971,2026-02-27,4100.0
LIM-07648,La Molina,-12.087264631677725,-76.94055309687987,96.3,3,2,11,False,True,False,6,7.108,2026-07-22,5750.0
LIM-07649,Surco (Santiago de Surco),-12.119510910467058,-76.97959690782642,104.5,4,3,9,True,True,True,4,3.543,2026-05-28,8000.0
LIM-07650,Pueblo Libre,-12.063061247941404,-77.07102622209818,68.3,1,1,5,False,False,False,18,3.968,2026-04-05,2200.0
LIM-07651,Surquillo,-12.109595020184656,-76.99572194975651,46.9,1,1,12,False,False,True,3,1.618,2026-03-15,1750.0
LIM-07652,Barranco,-12.156388088740803,-77.02107363174868,70.1,3,3,6,True,False,True,25,0.762,2026-04-09,4350.0
LIM-07653,San Borja,-12.10282850512456,-76.99998635456637,87.3,2,1,6,False,True,False,11,1.384,2026-05-22,4450.0
LIM-07654,San Isidro,-12.113529409144233,-77.04689925768983,111.3,3,2,11,True,False,True,26,3.628,2026-04-04,10550.0
LIM-07655,Barranco,-12.156884106592711,-76.99798373797637,71.0,3,2,11,True,True,False,30,2.11,2026-03-13,3450.0
LIM-07656,San Miguel,-12.060222448188538,-77.09460346653623,42.4,2,1,11,True,False,False,11,6.41,2026-06-27,1850.0
LIM-07657,Surquillo,-12.099076087783105,-77.0334838563143,73.5,2,1,4,True,False,False,13,2.504,2026-03-10,2500.0
LIM-07658,San Miguel,-12.072150183607976,-77.06330797597403,129.4,3,2,6,False,True,True,16,3.676,2026-03-15,6200.0
LIM-07659,Miraflores,-12.14425224465652,-77.02467595887377,75.7,1,1,17,True,True,False,38,1.007,2026-02-14,4700.0
LIM-07660,San Borja,-12.122798658335798,-76.98901403459274,123.4,4,2,12,True,False,False,9,2.754,2026-06-21,8350.0
LIM-07661,La Molina,-12.094953669143369,-76.92502127734991,93.6,3,1,9,True,False,False,8,8.819,2026-06-25,5600.0
LIM-07662,Comas,-11.945060388376064,-77.05462644901054,113.9,3,2,4,False,False,False,23,3.138,2026-07-09,2100.0
LIM-07663,Lince,-12.100104933806072,-77.02160132771546,53.6,1,1,3,False,False,False,5,1.278,2026-03-31,2200.0
LIM-07664,Callao,-12.059555764682987,-77.11744809913206,78.6,2,2,6,False,True,False,2,8.871,2026-02-15,2100.0
LIM-07665,Miraflores,-12.099892457142136,-77.02059521255077,69.5,2,1,8,True,True,False,30,1.168,2026-06-06,4650.0
LIM-07666,Magdalena del Mar,-12.090689969477696,-77.07610989377467,90.9,3,2,11,False,True,False,6,6.079,2026-03-11,4450.0
LIM-07667,San Miguel,-12.07477408045247,-77.09304252103009,59.9,3,1,6,False,False,False,36,6.663,2026-05-07,2100.0
LIM-07668,Surco (Santiago de Surco),-12.147210665028222,-76.9935633989216,59.4,2,1,4,False,True,False,16,2.475,2026-05-21,3850.0
LIM-07669,Jesús María,-12.093267817440552,-77.05376178175256,93.0,3,2,4,False,True,True,3,4.689,2026-06-07,6150.0
LIM-07670,San Borja,-12.123038357106516,-76.99254746597596,103.4,3,2,19,True,True,False,6,2.386,2026-05-19,5450.0
LIM-07671,Comas,-11.963152669776491,-77.05597785789742,98.5,3,2,5,False,True,False,7,1.248,2026-06-27,2100.0
LIM-07672,Miraflores,-12.120199576853102,-77.01957300080126,101.1,3,2,8,True,False,True,11,0.686,2026-07-19,9950.0
LIM-07673,Callao,-12.05199337034711,-77.11042472181957,79.7,3,1,5,False,False,False,24,8.072,2026-04-16,1650.0
LIM-07674,La Molina,-12.098383479433833,-76.9211994833806,120.4,3,2,7,False,False,False,10,9.268,2026-03-10,5700.0
LIM-07675,Magdalena del Mar,-12.093724967921089,-77.06306844312437,69.7,2,1,11,True,True,False,7,5.445,2026-03-18,3050.0
LIM-07676,San Borja,-12.090672074205212,-77.00108702268497,82.9,3,2,11,False,True,False,24,0.555,2026-05-02,4700.0
LIM-07677,Surco (Santiago de Surco),-12.111507631891833,-76.9895631419541,105.9,2,1,20,False,True,True,5,2.296,2026-05-06,4850.0
LIM-07678,Ate,-12.03715507579101,-76.89904762263008,190.0,5,3,5,False,False,False,22,11.58,2026-05-20,5300.0
LIM-07679,San Martín de Porres,-12.0009980860475,-77.0919996782682,114.1,4,3,2,False,False,False,22,3.589,2026-05-31,3100.0
LIM-07680,Ate,-12.037542749073484,-76.8918290984826,109.7,4,3,1,True,False,True,17,12.325,2026-05-02,2600.0
LIM-07681,Comas,-11.926778280195864,-77.071295673205,121.7,4,2,7,False,False,False,1,5.122,2026-03-27,3200.0
LIM-07682,Lince,-12.109186737653488,-77.02249669528115,32.1,1,1,7,True,False,False,14,1.295,2026-06-18,1550.0
LIM-07683,Magdalena del Mar,-12.077715171546442,-77.07562079471731,86.4,2,1,6,False,False,False,7,5.128,2026-07-04,4150.0
LIM-07684,Chorrillos,-12.181235041847117,-77.01871118879897,109.7,3,2,3,False,False,False,9,0.383,2026-05-11,4100.0
LIM-07685,San Isidro,-12.10361955545925,-77.05233495448377,87.3,3,3,10,True,True,True,3,4.473,2026-06-11,9650.0
LIM-07686,Chorrillos,-12.17895913567103,-77.00720999886096,80.9,3,2,8,False,False,False,1,1.124,2026-07-01,3200.0
LIM-07687,San Borja,-12.10445899033469,-77.01406029822127,66.6,2,2,7,False,True,False,11,0.694,2026-04-16,3600.0
LIM-07688,Lince,-12.098435051044385,-77.05061324279434,59.2,2,1,11,False,False,True,14,4.349,2026-03-10,2550.0
LIM-07689,La Molina,-12.090217768416291,-76.93128356377912,84.2,2,1,16,False,True,True,13,8.114,2026-07-28,5800.0
LIM-07690,Surco (Santiago de Surco),-12.128696673522025,-76.97352473285049,130.8,3,2,8,True,False,False,8,4.5,2026-07-12,7250.0
LIM-07691,San Isidro,-12.094577145008714,-77.04470694919476,137.4,4,3,9,True,False,False,3,3.7,2026-05-20,13350.0
LIM-07692,La Molina,-12.082230225827663,-76.93316268931613,204.3,5,4,6,True,False,True,4,7.945,2026-04-20,18650.0
LIM-07693,La Molina,-12.090687624548575,-76.93564168375923,83.8,2,1,8,True,True,False,45,7.641,2026-05-03,4600.0
LIM-07694,Barranco,-12.141075480570448,-77.02249822434133,56.5,2,1,9,False,True,False,6,0.746,2026-04-21,5150.0
LIM-07695,Barranco,-12.136723006535966,-77.00537019742075,55.1,1,1,10,True,False,False,23,1.166,2026-03-12,3300.0
LIM-07696,Jesús María,-12.061642728254048,-77.05096346616332,57.7,1,1,3,False,True,False,1,1.906,2026-06-20,2600.0
LIM-07697,Surco (Santiago de Surco),-12.129868677205883,-76.98878959025618,68.9,3,3,8,False,False,False,12,2.865,2026-06-11,3500.0
LIM-07698,Surquillo,-12.103433288695316,-77.03254523860011,55.1,2,1,7,False,False,False,12,2.486,2026-02-18,2150.0
LIM-07699,Miraflores,-12.110647272990624,-77.04393235556181,99.2,3,1,13,False,True,True,10,3.369,2026-03-15,9000.0
LIM-07700,Jesús María,-12.041481905119792,-77.03497146042254,63.6,1,1,10,True,False,False,17,0.949,2026-04-12,3250.0
LIM-07701,Miraflores,-12.106483195159417,-77.02278553746112,105.1,3,2,16,True,False,True,1,1.372,2026-07-28,10900.0
LIM-07702,San Borja,-12.109364929639623,-77.00030948251126,139.4,4,3,9,True,False,True,12,1.119,2026-04-26,9300.0
LIM-07703,San Borja,-12.119240151448162,-76.97570585758842,98.6,3,2,12,False,True,False,8,3.939,2026-02-27,5850.0
LIM-07704,Lince,-12.08823368305711,-77.01053221193801,100.8,3,2,8,False,False,False,8,0.511,2026-03-29,5500.0
LIM-07705,La Molina,-12.0907814182672,-76.93992998400287,71.2,1,1,13,True,False,False,8,7.176,2026-06-17,3800.0
LIM-07706,San Borja,-12.102162929187289,-77.01606786141879,75.3,2,2,8,True,False,False,15,0.917,2026-03-24,3950.0
LIM-07707,Miraflores,-12.129503074942273,-77.030739187856,79.7,3,2,8,False,True,False,8,1.706,2026-04-29,7200.0
LIM-07708,Magdalena del Mar,-12.081193873941755,-77.08569098195994,83.8,2,1,7,False,False,False,9,6.262,2026-08-10,3300.0
LIM-07709,La Molina,-12.103474756070744,-76.94412583691025,173.8,5,4,14,False,True,False,7,6.907,2026-07-13,10250.0
LIM-07710,Lince,-12.104690301635797,-77.04453556599893,49.4,2,2,5,False,False,False,45,3.641,2026-05-09,
LIM-07711,Magdalena del Mar,-12.097121392095104,-77.09005471109312,65.7,2,1,13,False,True,False,1,7.682,2026-04-19,2500.0
LIM-07712,San Miguel,-12.087510708590347,-77.11995135892471,75.9,2,2,7,False,False,False,11,9.908,2026-03-16,2600.0
LIM-07713,La Molina,-12.101898806247812,-76.94319291223799,93.2,2,1,11,False,True,False,6,6.967,2026-08-07,4650.0
LIM-07714,Barranco,-12.157044839460058,-77.04898515740135,50.1,2,2,11,False,False,True,6,3.52,2026-07-27,4150.0
LIM-07715,Surco (Santiago de Surco),-12.144137829948948,-76.99884288790501,81.6,2,1,8,True,False,False,2,1.848,2026-08-10,4700.0
LIM-07716,San Isidro,-12.09707838802519,-77.02836723632082,78.6,1,1,5,False,False,True,3,1.926,2026-05-07,10000.0
LIM-07717,San Borja,-12.115745649459772,-77.00726514824645,143.0,4,2,6,False,False,True,18,0.743,2026-06-26,12100.0
LIM-07718,Surquillo,-12.121169612299,-77.030517942156,46.9,1,1,19,False,True,True,25,1.781,2026-03-11,1700.0
LIM-07719,San Miguel,-12.077458388618656,-77.0936141634907,101.2,2,1,3,True,False,False,3,6.837,2026-06-22,4350.0
LIM-07720,Magdalena del Mar,-12.083329101151174,-77.0856432663417,117.2,3,2,11,False,False,False,15,6.382,2026-03-30,4700.0
LIM-07721,Miraflores,-12.103451054414135,-77.02717210492409,63.7,2,2,4,False,False,False,15,1.931,2026-06-22,3900.0
LIM-07722,Chorrillos,-12.172926789250191,-77.03049395838615,89.1,3,2,12,True,True,True,13,1.521,2026-05-22,3500.0
LIM-07723,San Isidro,-12.094493482574755,-77.03795392711419,102.2,2,2,14,False,True,True,11,2.967,2026-03-20,7250.0
LIM-07724,La Molina,-12.08899824420755,-76.94935704866208,125.5,3,2,5,False,True,False,21,6.148,2026-06-29,5400.0
LIM-07725,Chorrillos,-12.16892501655929,-77.01823825938614,84.2,3,2,3,True,False,False,5,0.782,2026-06-01,4100.0
LIM-07726,La Molina,-12.082117367672991,-76.9255781808718,88.5,3,2,8,True,False,False,5,8.767,2026-07-30,5650.0
LIM-07727,Miraflores,-12.105189827802938,-77.02700226950098,92.7,3,3,4,False,False,False,14,1.852,2026-08-04,5050.0
LIM-07728,Surco (Santiago de Surco),-12.157664455549865,-76.9889466705329,84.3,3,2,12,False,True,False,18,3.08,2026-03-16,3900.0
LIM-07729,Jesús María,-12.076413972924547,-77.05649751700619,80.7,2,2,5,True,False,False,11,3.464,2026-07-03,4400.0
LIM-07730,Miraflores,-12.117029721570468,-77.02672092297327,79.3,1,1,5,False,False,False,12,1.407,2026-02-16,4850.0
LIM-07731,Lince,-12.085415407490506,-77.0365976412825,89.4,2,2,10,False,False,False,22,2.637,2026-04-25,3800.0
LIM-07732,Magdalena del Mar,-12.106770076385153,-77.0753441275115,144.6,4,3,2,False,False,False,26,6.801,2026-04-28,4400.0
LIM-07733,Surco (Santiago de Surco),-12.150592400150886,-76.98721265314961,75.0,1,1,7,True,False,False,43,3.184,2026-05-18,
LIM-07734,Barranco,-12.139724130887654,-77.02740280608296,71.2,2,2,5,False,False,True,4,1.297,2026-02-28,4850.0
LIM-07735,Surquillo,-12.123783110204757,-77.0222765452321,40.4,1,1,7,False,True,False,5,0.84,2026-05-26,1700.0
LIM-07736,La Molina,-12.107858805898067,-76.95103697603139,176.7,5,3,13,False,True,True,45,6.323,2026-05-14,10300.0
LIM-07737,San Miguel,-12.067121125679883,-77.09886863572088,79.1,2,2,2,False,True,False,12,7.008,2026-07-29,2400.0
LIM-07738,Magdalena del Mar,-12.089992205194648,-77.07362117723311,70.9,2,2,12,False,True,False,18,5.834,2026-07-03,3250.0
LIM-07739,Miraflores,-12.122490489169499,-77.03376778310387,76.3,2,1,9,False,False,True,7,2.093,2026-07-03,6850.0
LIM-07740,Magdalena del Mar,-12.106474619113131,-77.05772452363705,80.6,3,2,4,False,False,False,21,4.936,2026-08-03,2900.0
LIM-07741,San Borja,-12.109661297320446,-76.96645004746567,71.2,2,2,4,False,False,False,2,4.8,2026-04-29,4200.0
LIM-07742,Magdalena del Mar,-12.080912948793769,-77.08251530742224,114.1,4,2,6,False,False,True,3,5.951,2026-04-05,6400.0
LIM-07743,Surquillo,-12.134076391432345,-77.01397196570154,79.9,3,3,2,True,False,True,32,0.189,2026-05-12,4100.0
LIM-07744,San Martín de Porres,-12.017667731400875,-77.06814390908734,115.7,4,3,4,False,True,False,21,2.444,2026-05-13,3150.0
LIM-07745,Surquillo,-12.122233183874949,-77.02068898874428,52.3,1,1,5,False,False,True,7,0.747,2026-05-19,2300.0
LIM-07746,Jesús María,-12.073919724241518,-77.06093269367167,63.3,2,1,9,False,True,False,21,3.6,2026-03-04,2550.0
LIM-07747,San Borja,-12.114255502774606,-76.97774192026242,86.8,2,2,13,False,True,False,11,3.608,2026-08-07,5100.0
LIM-07748,Lince,-12.077386201097996,-77.02506611247433,87.8,2,1,9,False,False,False,3,1.248,2026-07-06,5050.0
LIM-07749,Surco (Santiago de Surco),-12.12193399266662,-76.99117571456433,111.5,3,1,14,True,True,False,14,2.504,2026-06-05,5000.0
LIM-07750,Surquillo,-12.11135477470471,-77.00009373119843,50.7,2,2,3,True,False,True,11,1.157,2026-03-05,2100.0
LIM-07751,Chorrillos,-12.167974811874926,-77.00885720191413,101.5,2,2,7,True,True,False,6,1.107,2026-05-23,4300.0
LIM-07752,Surco (Santiago de Surco),-12.131734805375716,-76.99557522043153,69.6,2,1,9,False,False,False,4,2.195,2026-03-21,2900.0
LIM-07753,San Martín de Porres,-11.998785902909017,-77.09231957038905,72.8,2,2,9,False,True,False,22,3.605,2026-05-04,1500.0
LIM-07754,Chorrillos,-12.190222704397776,-77.02401998093309,86.2,2,2,7,False,True,False,13,1.533,2026-02-21,4300.0
LIM-07755,La Molina,-12.099135900491232,-76.93074212153594,75.6,2,1,5,False,True,False,12,8.249,2026-02-26,3900.0
LIM-07756,San Martín de Porres,-12.015111021723664,-77.07241497214228,66.1,2,1,4,False,False,True,3,2.429,2026-03-15,2050.0
LIM-07757,Miraflores,-12.122882057539533,-77.03163999943253,123.2,4,3,12,True,False,False,8,1.857,2026-06-18,10050.0
LIM-07758,San Isidro,-12.094412663624949,-77.01550124166604,131.6,4,3,5,True,False,True,13,0.544,2026-05-30,15600.0
LIM-07759,Surco (Santiago de Surco),-12.152391148617376,-76.9968866554367,197.7,5,4,15,True,True,False,4,2.136,2026-04-24,13250.0
LIM-07760,Jesús María,-12.072728859434777,-77.03714978447124,92.4,3,2,7,False,False,True,24,2.08,2026-03-22,3800.0
LIM-07761,Surco (Santiago de Surco),-12.145502595939123,-76.99235953143257,116.8,3,2,18,False,True,False,35,2.567,2026-06-21,5450.0
LIM-07762,Callao,-12.069430392122442,-77.09490456355093,80.9,2,2,2,False,False,False,19,6.659,2026-04-17,1800.0
LIM-07763,Barranco,-12.156904192998729,-77.01236345415526,62.6,2,1,6,False,False,False,19,0.758,2026-02-13,3500.0
LIM-07764,Surco (Santiago de Surco),-12.14844571798014,-76.99444608622545,125.6,4,3,9,True,True,False,12,2.417,2026-02-25,6800.0
LIM-07765,Jesús María,-12.066320090584489,-77.0511456177452,123.7,3,1,5,False,False,True,23,2.244,2026-06-21,4450.0
LIM-07766,San Isidro,-12.099216053016589,-77.03688447001274,109.3,3,2,16,True,True,True,16,2.872,2026-03-24,11450.0
LIM-07767,Pueblo Libre,-12.06381743131615,-77.07180476725371,57.3,1,1,6,False,False,False,14,4.075,2026-05-01,1800.0
LIM-07768,La Molina,-12.092121956225276,-76.96160043765046,124.7,3,3,7,False,False,False,17,4.829,2026-05-20,6550.0
LIM-07769,Ate,-12.051268232742604,-76.91229517531869,71.9,1,1,4,False,True,False,9,11.009,2026-03-09,1250.0
LIM-07770,Pueblo Libre,-12.051119408310239,-77.06950222216038,67.6,2,1,3,False,False,True,42,3.624,2026-02-24,2950.0
LIM-07771,San Isidro,-12.116676725660165,-77.04313410261175,143.5,4,3,11,True,True,False,3,3.191,2026-03-01,14200.0
LIM-07772,Miraflores,-12.105686225078964,-77.03046608283856,51.1,1,1,6,True,True,True,18,2.206,2026-05-08,4050.0
LIM-07773,San Isidro,-12.07734571154825,-77.03607331873923,170.1,5,3,20,False,True,True,3,2.425,2026-06-02,16200.0
LIM-07774,Callao,-12.047410190044861,-77.11801148786098,101.3,2,1,1,False,False,False,10,8.468,2026-06-25,2600.0
